dataset,model,objective,run_tag,smooth,scale,initial_prob,threshold,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,macro_f1_mean,macro_f1_std,macro_f1_count,iou_mean,iou_std,iou_count,accuracy_mean,accuracy_std,accuracy_count,brier_mean,brier_std,brier_count,pred_positive_rate_mean,pred_positive_rate_std,pred_positive_rate_count,abs_transition_count_error_mean,abs_transition_count_error_std,abs_transition_count_error_count,objective_label
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.2393167939518393,0.65,0.8058638154096492,0.004347438293391538,3,0.9535693713827632,0.0016192762191704825,3,0.8735109746797294,0.0023742992630244784,3,0.914388425243676,0.0016955995492966777,3,0.775433119002337,0.0037424203792877832,3,0.9339065919533894,0.0014367221001156238,3,0.09625111848379048,0.008453742986448373,3,0.28318694363475866,0.0017628736685520589,3,2075.3333333333335,192.370302628377,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.5,0.65,0.8055087057663042,0.004343460350028227,3,0.9536227100365716,0.0016165207519761937,3,0.8733247385133688,0.0023861426159127288,3,0.9142542156341631,0.0017033704500487635,3,0.7751396959353004,0.0037598953239188267,3,0.9337914680906882,0.0014423419925236112,3,0.09765380077359846,0.008415609096902444,3,0.2833275971687061,0.001755229438405065,3,2082.6666666666665,184.7818533658901,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.0,0.6000000000000001,0.7896799530784505,0.013404419956101282,3,0.9673535078422327,0.0012354796319871634,3,0.8694955137770245,0.008469773404106679,3,0.9110550462087083,0.006071617709888517,3,0.7691876120358904,0.013199719958344238,3,0.9304751477730008,0.005155312313963833,3,0.08584223225318571,0.006271019752767202,3,0.29321593850489697,0.004798309058728138,3,1654.0,196.14535426565678,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.2393167939518393,0.6000000000000001,0.7890613753506507,0.01385371367072579,3,0.9675279185449573,0.0011971758177215443,3,0.8691876742864091,0.008723499160377764,3,0.9108268599081412,0.006259358896664612,3,0.7687099513918402,0.013586355411634402,3,0.9302717115433423,0.005322012136205267,3,0.08654273742391637,0.006270970576858357,3,0.29350285355496936,0.004997428920630477,3,1662.6666666666667,204.14292378951896,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.5,0.6000000000000001,0.7877828142020955,0.013906179923933795,3,0.9677725175599106,0.0012610633524602862,3,0.8685100011388389,0.008815174803131267,3,0.9103311392890777,0.006326368332280432,3,0.7676520190460359,0.013711765139795492,3,0.9298378673602192,0.005380061638754062,3,0.08832037761579788,0.00623477513264801,3,0.2940537710422173,0.005000712524418392,3,1663.3333333333333,191.89146237739013,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,1.0,0.8500000000000001,0.8545098746485887,0.00607373679382694,3,0.8810109482608363,0.006756342500786901,3,0.8675265938007594,0.0003377192315687407,3,0.9124966268839635,0.0002473615171095625,3,0.7660459906707308,0.0005265885883182779,3,0.9356085611349103,0.0004530814045800305,3,0.09469057772143569,0.0060622133636210745,3,0.24675607606175662,0.003656681382582638,3,799.3333333333334,78.7802851818482,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,1.0,0.65,0.7890444624579084,0.003116542083414257,3,0.9621794352485481,0.002136700659662263,3,0.8670488012284778,0.0014420811210946786,3,0.9094856042222893,0.001059081570939294,3,0.7653030102983855,0.0022485343195699603,3,0.9293818582951564,0.0009399764020397949,3,0.09469057772143569,0.0060622133636210745,3,0.29183274305315215,0.001664673340046469,3,1537.6666666666667,131.15385367320832,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,2.0,0.5,0.75,0.8755901267163336,0.00886942852624136,3,0.8581169491271989,0.00666698731252753,3,0.8667214583819011,0.0020079217937227617,3,0.9126664698187685,0.0014491836148474181,3,0.7647948986436471,0.003129348052656333,3,0.9368385251498239,0.0013175230980050784,3,0.09859614848019645,0.004947701120687596,3,0.2345682751000464,0.004113856318782976,3,52.666666666666664,38.52704677669096,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,1.0,0.75,0.8089185315816994,0.005757402568822245,3,0.9320965460878329,0.003225132512564845,3,0.8661340655042474,0.0019403784528449896,3,0.909847235622956,0.0014832625541293457,3,0.7638804045078573,0.003017347713275046,3,0.9310433431862909,0.0013891330034282467,3,0.10265529545660611,0.008229005784658268,3,0.2757725769885157,0.0029191061702028413,3,1907.0,89.37001734362593,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,2.0,1.0,0.7000000000000001,0.8206097940743096,0.006768192462354088,3,0.9169015018067075,0.007146295984645091,3,0.8660513903613251,0.0013009297650383091,3,0.9102966942656977,0.001016560664002192,3,0.7637499080922101,0.0020247421384080857,3,0.9321213575888709,0.0010547115078272712,3,0.10693957562711194,0.004796874649150483,3,0.2674217040233053,0.004251258533382906,3,546.6666666666666,32.8684245642126,3,BDL-Hard
