dataset,model,objective,run_tag,smooth,scale,initial_prob,threshold,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,macro_f1_mean,macro_f1_std,macro_f1_count,iou_mean,iou_std,iou_count,accuracy_mean,accuracy_std,accuracy_count,brier_mean,brier_std,brier_count,pred_positive_rate_mean,pred_positive_rate_std,pred_positive_rate_count,abs_transition_count_error_mean,abs_transition_count_error_std,abs_transition_count_error_count,objective_label
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,0.2393167939518393,0.8500000000000001,0.8867552172732834,0.005763524612465118,3,0.8729463223444548,0.009049446451861842,3,0.879780233956596,0.0060456489316796196,3,0.9211738231511118,0.0039037281525733597,3,0.7853985408616236,0.009610828910821306,3,0.9429109550703423,0.002739480266517419,3,0.09061661464721482,0.008372599709030796,3,0.235593681288866,0.002494867768341082,3,797.0,54.064775963653084,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,0.2393167939518393,0.7000000000000001,0.8310733913635054,0.00582622377681999,3,0.9345320470460318,0.002717094652551933,3,0.8797648880112247,0.0038043321391204913,3,0.9193884189925141,0.0026265661017108245,3,0.7853532131305719,0.006054939170878895,3,0.9388650095666834,0.002106462356861809,3,0.09061661464721482,0.008372599709030796,3,0.2691166231700887,0.0018197483362744286,3,1450.6666666666667,31.390019645316166,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,0.0,0.7000000000000001,0.8312775757469613,0.005798256322193158,3,0.934228641607319,0.002668244924173672,3,0.879744824835539,0.003770638963071317,3,0.9193832741553626,0.002603895647607415,3,0.785320996436368,0.006001212117164305,3,0.9388732880165646,0.0020891313946020226,3,0.08985772282976758,0.00837814274993365,3,0.2689631246864871,0.0018125332787380939,3,1446.6666666666667,32.88363321370275,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,0.5,0.7000000000000001,0.8305981013716895,0.005829774782095695,3,0.9348488429417673,0.002704162645950066,3,0.879638705514442,0.0037949011565258425,3,0.9192905350520947,0.002621440461660272,3,0.7851520635089159,0.006038394901443318,3,0.938771302854965,0.002104294225987213,3,0.092462515908829,0.008341961649531287,3,0.26936195903801635,0.001830767674138072,3,1460.6666666666667,31.390019645316166,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,4.0,0.0,0.8500000000000001,0.8868743954731996,0.005722119777500696,3,0.872398206303647,0.009110577938817078,3,0.879559911520931,0.006023409314390066,3,0.9210387117049187,0.003886510565776239,3,0.7850471906460429,0.009570727968846835,3,0.9428280904575003,0.002722969379776886,3,0.08985772282976758,0.00837814274993365,3,0.23541419915450856,0.0025292978213443764,3,791.0,56.824290580701486,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.2393167939518393,0.65,0.8323558522729737,0.01704167611435648,3,0.929188696758148,0.0015433125238892853,3,0.878055963741382,0.009967472935289346,3,0.9183316822755719,0.006955269452567144,3,0.7827139955812591,0.01585211847157857,3,0.9381956034274278,0.005676429792620978,3,0.09434615267035888,0.006652249556855788,3,0.2672285223896285,0.005186878680297397,3,952.3333333333334,31.134118476894983,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.5,0.65,0.8313915606549275,0.017070649468361725,3,0.9302672980713501,0.0015544671698491037,3,0.8780001885360241,0.010043067197262816,3,0.9182602739194202,0.007007503629632716,3,0.7826268359175786,0.01597746162704457,3,0.9380914284823113,0.005717860444663719,3,0.09671778825058869,0.006631585418151654,3,0.2678489521512006,0.005176842706973117,3,969.6666666666666,29.005746557076122,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.0,0.65,0.8328322192037705,0.017111040623042265,3,0.9279747402418718,0.0017540809678578645,3,0.8777786552367451,0.010062797059983176,3,0.9181734731542684,0.007015591422942065,3,0.7822752271164767,0.01599508250486219,3,0.9381163973553397,0.005717373757408607,3,0.09345766170109016,0.006643265385855383,3,0.26672668809877226,0.005158389179650638,3,937.0,32.18695387886216,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.5,0.75,0.8873168754435502,0.007631848128353198,3,0.8630425171559651,0.005580282439590539,3,0.8749893353466275,0.0038958580796735406,3,0.9181802696798612,0.002593489272875052,3,0.7777751472935212,0.006160423110335762,3,0.940980313739364,0.0019620254669875346,3,0.09671778825058869,0.006631585418151654,3,0.2327840288085783,0.0028700022262840327,3,202.66666666666666,59.40819247657122,3,BDL-Tolerance
sleep,gru,density_custom,objective_e20_bs32_eval5,none,2.0,0.2393167939518393,0.75,0.8882924479967578,0.007789965859409121,3,0.8607061055797365,0.0056147246438435616,3,0.8742600186714063,0.00411680194210399,3,0.9177505383079437,0.002736436970858095,3,0.7766250458388758,0.006502364473091183,3,0.9407471819088418,0.002061384633591605,3,0.09434615267035888,0.006652249556855788,3,0.2318988755835506,0.0028387376692230785,3,174.66666666666666,59.911045169762595,3,BDL-Tolerance
