dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,density_prior,best_metric,lr,weight_decay,clip_grad_norm,run_tag,tune_cutoff_steps,tune_cutoff_values,tune_smooth_values,tune_alternating,score_after_train,eval_every,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,gaussian_sigma,tolerances,target_tolerances,runtime_sec,postprocess_objectives,prediction_dir,score_tolerances,score_suffix,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,score_file,workers
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,36.0,0.0186234905568304,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,60.0,0.0297924781139047,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,90.0,0.0421927106281376,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,120.0,0.0525292226140899,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,150.0,0.0634235562851769,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,180.0,0.073584333230277,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,240.0,0.08951132724069,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,300.0,0.1051591070600073,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline-trace,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline,trace",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2350.7516843409976,['density_hard'],experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/predictions,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",,tolerance,tuned,density_hard,mf1,mf1,360.0,0.1168567229032223,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_2_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/density_hard/seed_2_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,default,seg1,,mAP,,0.2079827055473732,{},experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,default,seg1,,mf1,,0.3129965688810047,{},experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,tuned,seg1,mAP,mAP,,0.3690133759444486,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,tuned,seg1,mAP,mf1,,0.5163711791824541,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,12.0,0.0190373531914929,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,36.0,0.1464532217413532,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,60.0,0.2863139079628539,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,90.0,0.384371774784892,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,120.0,0.4295501424795123,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,150.0,0.4534957674807762,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,180.0,0.4694624640036714,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,240.0,0.4887028728403322,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,300.0,0.5012469946707395,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mAP,mAP,360.0,0.5114992602888624,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,tuned,seg1,mf1,mAP,,0.3690133759444486,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,tuned,seg1,mf1,mf1,,0.5163711791824541,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,12.0,0.1089835547059827,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
